,gesture,real,LR,match,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
47,7,5,L,False,0.23928341269493103,0.19754794239997864,-2.485923505446408e-05,0.20946717262268066,0.2015967220067978,-0.031756818294525146,0.19343619048595428,0.18955457210540771,-0.06416743993759155,0.18542470037937164,0.17251424491405487,-0.08452827483415604,0.18163134157657623,0.1528562754392624,-0.1021854430437088,0.1944272518157959,0.17527872323989868,-0.10286836326122284,0.1655350774526596,0.1476680338382721,-0.14008061587810516,0.14646872878074646,0.12184659391641617,-0.16685375571250916,0.13069574534893036,0.09839648753404617,-0.1862601786851883,0.21303193271160126,0.1559073030948639,-0.09507256001234055,0.188528910279274,0.11405199766159058,-0.13941162824630737,0.1684354543685913,0.08386796712875366,-0.1695091277360916,0.15050117671489716,0.056540265679359436,-0.19555240869522095,0.23055067658424377,0.14420923590660095,-0.08375408500432968,0.21212291717529297,0.10015013068914413,-0.1139584481716156,0.19049808382987976,0.07433497160673141,-0.138180211186409,0.16991978883743286,0.05331142991781235,-0.15952211618423462,0.24340692162513733,0.13906578719615936,-0.07142088562250137,0.23269112408161163,0.11559653282165527,-0.08540665358304977,0.21821556985378265,0.10664902627468109,-0.09230025857686996,0.20385468006134033,0.10137513279914856,-0.0991358682513237
48,6,6,R,True,0.2839272618293762,0.25218823552131653,-3.683253169128875e-07,0.24997928738594055,0.28853487968444824,-0.02782212384045124,0.21872363984584808,0.289783775806427,-0.04820137843489647,0.1884423792362213,0.27750954031944275,-0.06534089148044586,0.1650826632976532,0.2668827176094055,-0.08099669218063354,0.20357646048069,0.21058769524097443,-0.04395175725221634,0.16293475031852722,0.17453628778457642,-0.06669117510318756,0.1399078518152237,0.14594349265098572,-0.08485506474971771,0.12086949497461319,0.12195369601249695,-0.09795500338077545,0.21847669780254364,0.17942656576633453,-0.041818708181381226,0.18202584981918335,0.1291767954826355,-0.06528861820697784,0.15727436542510986,0.08966273069381714,-0.0851566344499588,0.13666701316833496,0.05604329705238342,-0.10072339326143265,0.23932960629463196,0.15848198533058167,-0.04042729362845421,0.2073482722043991,0.10713542252779007,-0.060659848153591156,0.1851617991924286,0.06955315917730331,-0.07871102541685104,0.16508078575134277,0.03926149010658264,-0.09484949707984924,0.26503732800483704,0.14629264175891876,-0.0402146652340889,0.2487988919019699,0.09764054417610168,-0.05846168100833893,0.2367151826620102,0.0655132606625557,-0.07421087473630905,0.22241473197937012,0.0369788259267807,-0.086541086435318
49,7,7,R,True,0.27031004428863525,0.2498050034046173,-1.7672868125373498e-05,0.24398653209209442,0.2729051113128662,-0.03440817818045616,0.2151910811662674,0.2684857249259949,-0.06521490961313248,0.21324191987514496,0.23738709092140198,-0.09011823683977127,0.23200541734695435,0.20946073532104492,-0.10988005995750427,0.19828452169895172,0.2171008437871933,-0.06213564798235893,0.16147267818450928,0.19098679721355438,-0.09438434988260269,0.13725820183753967,0.16847831010818481,-0.11529747396707535,0.11594577878713608,0.14581702649593353,-0.12974612414836884,0.21024519205093384,0.18843276798725128,-0.06271202117204666,0.17534413933753967,0.15143945813179016,-0.0952419713139534,0.151793971657753,0.12121838331222534,-0.11365105211734772,0.12967069447040558,0.09333543479442596,-0.12839627265930176,0.2287476360797882,0.17079979181289673,-0.06433013081550598,0.19864004850387573,0.1299697905778885,-0.09414650499820709,0.17713962495326996,0.10008831322193146,-0.11252513527870178,0.15638615190982819,0.07456903159618378,-0.12864932417869568,0.25261399149894714,0.161263108253479,-0.06778959184885025,0.23749415576457977,0.11691182106733322,-0.09041447192430496,0.22838403284549713,0.08613499253988266,-0.10526567697525024,0.21901801228523254,0.05822789669036865,-0.11681263148784637
50,8,8,R,True,0.3182595372200012,0.30343034863471985,-8.282953058369458e-05,0.27161550521850586,0.30249375104904175,0.004447672516107559,0.23494550585746765,0.27202510833740234,-0.0007961093215271831,0.21835878491401672,0.2404765784740448,-0.014057531952857971,0.22336693108081818,0.21969753503799438,-0.0333532840013504,0.22756849229335785,0.22233061492443085,0.023759277537465096,0.1928558349609375,0.2163229137659073,0.005592742469161749,0.20240968465805054,0.24298405647277832,-0.007316019851714373,0.21783603727817535,0.2603032886981964,-0.00932422187179327,0.2326785922050476,0.1972648799419403,0.0060843126848340034,0.18851402401924133,0.16958026587963104,0.005288568791002035,0.15265527367591858,0.1544586569070816,-0.0004867007664870471,0.12292639911174774,0.14026930928230286,-0.007585768587887287,0.2480810582637787,0.1787176877260208,-0.017023038119077682,0.2128690779209137,0.13207551836967468,-0.018730631098151207,0.1831151247024536,0.10641371458768845,-0.018488196656107903,0.1581464260816574,0.0862012729048729,-0.019506800919771194,0.27015262842178345,0.16921645402908325,-0.04099106043577194,0.251022070646286,0.11490775644779205,-0.04894031211733818,0.23687686026096344,0.08286333084106445,-0.045743003487586975,0.22105839848518372,0.054616332054138184,-0.03882860392332077
51,9,9,R,True,0.3145945370197296,0.30673328042030334,-7.094777538441122e-05,0.2766435146331787,0.3101244270801544,0.018252156674861908,0.23971740901470184,0.2766132950782776,0.03114599920809269,0.22176948189735413,0.24370597302913666,0.03270355239510536,0.21350650489330292,0.2163105458021164,0.02772396244108677,0.22538846731185913,0.230555921792984,0.04866376891732216,0.1942564994096756,0.2117665410041809,0.05349864438176155,0.20362216234207153,0.23494993150234222,0.051887862384319305,0.21699649095535278,0.2534720003604889,0.05156409367918968,0.23408471047878265,0.2110874503850937,0.027076832950115204,0.19629397988319397,0.18817290663719177,0.016435449942946434,0.20366476476192474,0.22375619411468506,-0.0018623708747327328,0.21651440858840942,0.25370529294013977,-0.006424362305551767,0.24816857278347015,0.19253717362880707,0.0032959741074591875,0.2074882835149765,0.15379182994365692,0.0015992330154404044,0.17686253786087036,0.14445218443870544,-0.008657454513013363,0.15007293224334717,0.13526076078414917,-0.014283346012234688,0.2697513699531555,0.17761284112930298,-0.020003098994493484,0.25384441018104553,0.12332038581371307,-0.0225346889346838,0.23978747427463531,0.09405919164419174,-0.020065484568476677,0.22296926379203796,0.06479686498641968,-0.014951135963201523
52,10,10,R,True,0.318378746509552,0.3037262558937073,-5.1035935030085966e-05,0.2761101722717285,0.3097934126853943,0.03442498296499252,0.24271029233932495,0.2761283218860626,0.058895062655210495,0.22775307297706604,0.24845512211322784,0.0716438889503479,0.21481432020664215,0.22274070978164673,0.08193235844373703,0.2364816665649414,0.2279844731092453,0.0549386702477932,0.20969071984291077,0.2113366723060608,0.043594930320978165,0.2163289487361908,0.24573048949241638,0.030062636360526085,0.22942061722278595,0.2699800729751587,0.026593158021569252,0.24620383977890015,0.21261416375637054,0.03058127500116825,0.21386174857616425,0.19545570015907288,0.018622150644659996,0.22306282818317413,0.23884116113185883,-0.0013094214955344796,0.23900675773620605,0.26755502820014954,-0.011839420534670353,0.2607245147228241,0.19677695631980896,0.005447114817798138,0.22556698322296143,0.1778213381767273,-0.002834588522091508,0.23008005321025848,0.22046731412410736,-0.006485301069915295,0.2429625242948532,0.25072789192199707,-0.005616488866508007,0.2766786515712738,0.18027044832706451,-0.018473615869879723,0.2558996379375458,0.1278092861175537,-0.021999362856149673,0.239228755235672,0.09933110326528549,-0.02005554363131523,0.2209324985742569,0.0704403668642044,-0.01607932336628437
53,11,11,R,True,0.3624421954154968,0.314623087644577,-5.827673521707766e-05,0.3270987868309021,0.33082279562950134,-0.012844479642808437,0.2840799391269684,0.3131653666496277,-0.022702932357788086,0.26171818375587463,0.30135029554367065,-0.04113173857331276,0.2479402869939804,0.29601919651031494,-0.05683910474181175,0.2670522630214691,0.23959225416183472,0.0023391784634441137,0.2241775542497635,0.21418604254722595,-0.0173800028860569,0.19863858819007874,0.19865821301937103,-0.028790857642889023,0.17762091755867004,0.1810716688632965,-0.0362708605825901,0.2859429717063904,0.21418561041355133,-0.013292319141328335,0.25045737624168396,0.16351675987243652,-0.039044834673404694,0.2238059788942337,0.1262577325105667,-0.0612846314907074,0.2040967345237732,0.0906328409910202,-0.07487957924604416,0.3103678226470947,0.20664702355861664,-0.034269798547029495,0.27856138348579407,0.21102294325828552,-0.08650925755500793,0.28280821442604065,0.25847524404525757,-0.0938759595155716,0.2954695224761963,0.2882942259311676,-0.08215629309415817,0.332685649394989,0.2089538276195526,-0.0548616386950016,0.3041374087333679,0.22191829979419708,-0.0951988697052002,0.30198660492897034,0.2598763704299927,-0.09734131395816803,0.30717766284942627,0.2863140404224396,-0.08828658610582352
54,12,12,R,True,0.34105342626571655,0.31913822889328003,-7.393259147647768e-05,0.29800936579704285,0.32882562279701233,-0.00038959659286774695,0.2572110891342163,0.31153547763824463,-0.0004954288015142083,0.23044639825820923,0.2898150682449341,-0.008965198881924152,0.2067578136920929,0.2746773958206177,-0.01813231036067009,0.24432364106178284,0.2316150665283203,0.03504176065325737,0.2034558653831482,0.19093087315559387,0.03075731359422207,0.17611229419708252,0.16619715094566345,0.0257200188934803,0.15306803584098816,0.1430193930864334,0.025163305923342705,0.2608153223991394,0.21650032699108124,0.01775503344833851,0.22980022430419922,0.20769713819026947,-0.020177923142910004,0.2512516975402832,0.25585031509399414,-0.045391276478767395,0.2722327709197998,0.2865646481513977,-0.0497228279709816,0.2798295319080353,0.2021973878145218,-0.004344056826084852,0.24917730689048767,0.191362664103508,-0.03787517547607422,0.26624780893325806,0.237033873796463,-0.059566762298345566,0.28253066539764404,0.2674628496170044,-0.061515744775533676,0.30084192752838135,0.18745142221450806,-0.025962289422750473,0.2771349549293518,0.13888448476791382,-0.041736260056495667,0.2596578598022461,0.11058609932661057,-0.05413561314344406,0.239540696144104,0.08162157237529755,-0.059215717017650604
55,13,13,R,True,0.4055944085121155,0.35819947719573975,-0.00011016111966455355,0.3585345447063446,0.35458409786224365,-0.0006307650473900139,0.3172444701194763,0.3251771032810211,-0.01026860810816288,0.2929497957229614,0.2906370162963867,-0.028092440217733383,0.2811504304409027,0.25826311111450195,-0.03927503153681755,0.3141510784626007,0.26133495569229126,0.013990943320095539,0.28004154562950134,0.21123716235160828,-0.014270437881350517,0.2578790485858917,0.1852913796901703,-0.029997272416949272,0.23982521891593933,0.1605774164199829,-0.038150984793901443,0.3344840109348297,0.24776111543178558,-0.004005096387118101,0.2995142340660095,0.24615275859832764,-0.048768751323223114,0.3168177902698517,0.2881232500076294,-0.0613485649228096,0.33528435230255127,0.29594314098358154,-0.05430931970477104,0.3555225431919098,0.24247252941131592,-0.0280474741011858,0.32195013761520386,0.24841547012329102,-0.07112214714288712,0.33899635076522827,0.288818359375,-0.07236385345458984,0.35692307353019714,0.2948794364929199,-0.06273152679204941,0.37864476442337036,0.24331247806549072,-0.05180766433477402,0.3480287194252014,0.2506418228149414,-0.07724189013242722,0.35549429059028625,0.2824822962284088,-0.07714451104402542,0.3701491355895996,0.28864431381225586,-0.06960536539554596
56,11,14,R,False,0.35750964283943176,0.3251277506351471,-5.242646875558421e-05,0.3369135558605194,0.34575456380844116,-0.02145111933350563,0.30149129033088684,0.33145615458488464,-0.03452270105481148,0.2830272912979126,0.30130887031555176,-0.046337053179740906,0.2820941209793091,0.269121378660202,-0.05574707314372063,0.301368772983551,0.2713410258293152,-0.012132000178098679,0.2762393057346344,0.23860225081443787,-0.03244554623961449,0.26168668270111084,0.22218169271945953,-0.03725983574986458,0.24809101223945618,0.2089168131351471,-0.03696683421730995,0.3159073293209076,0.25019222497940063,-0.017408164218068123,0.28976142406463623,0.20132017135620117,-0.04180389270186424,0.26698410511016846,0.17074155807495117,-0.056808922439813614,0.24905572831630707,0.1431456059217453,-0.0660063624382019,0.33726266026496887,0.23933996260166168,-0.02620730549097061,0.310793936252594,0.2259129136800766,-0.06842955201864243,0.3135078251361847,0.25943443179130554,-0.07797641307115555,0.32165780663490295,0.282215416431427,-0.07321259379386902,0.3602340817451477,0.23381489515304565,-0.03518351912498474,0.33787086606025696,0.23292461037635803,-0.06887844949960709,0.338085412979126,0.26497572660446167,-0.07470677047967911,0.3444652557373047,0.29059869050979614,-0.07242636382579803
57,1,1,R,True,0.7472079396247864,0.8867724537849426,-3.0701467039762065e-05,0.7610490322113037,0.8327300548553467,-0.02781320922076702,0.7917948961257935,0.789222002029419,-0.05000206083059311,0.8347586393356323,0.7744235992431641,-0.07493459433317184,0.8639618754386902,0.7977017164230347,-0.08857976645231247,0.8375663757324219,0.7933486700057983,0.012188620865345001,0.8695111274719238,0.7817591428756714,-0.025666866451501846,0.8363066911697388,0.7938348054885864,-0.026028497144579887,0.8282347917556763,0.7966544032096863,-0.0046824063174426556,0.8437024354934692,0.825229823589325,0.010133919306099415,0.8733949065208435,0.8191490769386292,-0.0461680144071579,0.8275926113128662,0.8285340666770935,-0.04520916938781738,0.8292992115020752,0.8257659077644348,-0.013279411010444164,0.8443069458007812,0.8594409823417664,-0.0017632346134632826,0.8713709115982056,0.8565959930419922,-0.05319933593273163,0.8264453411102295,0.8582435250282288,-0.04738622531294823,0.8251979947090149,0.8571831583976746,-0.019383545964956284,0.842426061630249,0.8944091200828552,-0.01711621694266796,0.8657656908035278,0.8876475095748901,-0.042126573622226715,0.8339862823486328,0.8842187523841858,-0.03846946358680725,0.8275519609451294,0.8838925957679749,-0.01640685647726059
58,2,2,R,True,0.7512972354888916,0.8707075119018555,-1.9685618099174462e-05,0.7587750554084778,0.8143211603164673,-0.036374643445014954,0.7833081483840942,0.7624363899230957,-0.05605393648147583,0.8097171783447266,0.7249078154563904,-0.0731748715043068,0.8289256691932678,0.6934879422187805,-0.08201808482408524,0.826282262802124,0.7909733057022095,-0.029103485867381096,0.8601299524307251,0.7863355278968811,-0.062097955495119095,0.8260517716407776,0.7984936237335205,-0.05412711948156357,0.8164375424385071,0.7983679175376892,-0.030693983659148216,0.8324806094169617,0.8284008502960205,-0.024089472368359566,0.8620696663856506,0.8271626234054565,-0.08068890124559402,0.8189255595207214,0.8334196209907532,-0.07685385644435883,0.8196201920509338,0.826002299785614,-0.04863641783595085,0.8349047899246216,0.8648182153701782,-0.026789575815200806,0.8615676164627075,0.8646964430809021,-0.0747959241271019,0.8215166926383972,0.864973783493042,-0.06651148945093155,0.8190916180610657,0.8588367700576782,-0.04216627776622772,0.835663914680481,0.899595320224762,-0.03259870409965515,0.8583319783210754,0.8978650569915771,-0.056556764990091324,0.8309882283210754,0.8932663202285767,-0.05548259988427162,0.8236556053161621,0.8895416259765625,-0.03909151628613472
59,3,3,R,True,0.7510486245155334,0.8732776045799255,-7.495480531360954e-06,0.7518793344497681,0.8183813095092773,-0.03683421388268471,0.7765417098999023,0.7627370357513428,-0.051307693123817444,0.8026863932609558,0.7230108380317688,-0.06428910791873932,0.8208876252174377,0.6860952377319336,-0.07250431925058365,0.833249032497406,0.7860405445098877,-0.022700779139995575,0.8767738342285156,0.7708514332771301,-0.06159559637308121,0.9050388932228088,0.7670043706893921,-0.08724237233400345,0.9366886615753174,0.7663676738739014,-0.10144498944282532,0.8381175994873047,0.823553740978241,-0.01907389424741268,0.8580003976821899,0.8324679732322693,-0.08099865168333054,0.8158401250839233,0.8389875292778015,-0.086967833340168,0.8097715973854065,0.8334353566169739,-0.06946887075901031,0.8367318511009216,0.8610253930091858,-0.023600367829203606,0.8534100651741028,0.8728252649307251,-0.08118835091590881,0.8153298497200012,0.868011474609375,-0.08043381571769714,0.813448965549469,0.858728289604187,-0.06318510323762894,0.8333120346069336,0.8970993161201477,-0.03130621835589409,0.847815215587616,0.9045194387435913,-0.06532638520002365,0.8194552063941956,0.8960531949996948,-0.06613215059041977,0.8158950805664062,0.8878241181373596,-0.05451451987028122
60,4,4,R,True,0.7289969325065613,0.8626749515533447,-2.0567029423546046e-05,0.724669337272644,0.8064239025115967,-0.037937190383672714,0.7481380105018616,0.7569475769996643,-0.053502753376960754,0.7711554169654846,0.72061687707901,-0.06854066997766495,0.7839542627334595,0.6849133968353271,-0.08264579623937607,0.8172129988670349,0.7661323547363281,-0.04237416386604309,0.8579550385475159,0.7307171821594238,-0.07068231701850891,0.8839899897575378,0.7119777798652649,-0.09272287040948868,0.9083742499351501,0.6958320140838623,-0.10407119989395142,0.8280405402183533,0.8069350719451904,-0.040980029851198196,0.8824350237846375,0.8008842468261719,-0.06974063068628311,0.9220981001853943,0.7998501062393188,-0.09709013998508453,0.9561256766319275,0.8004103899002075,-0.11677096039056778,0.8240044713020325,0.8443874716758728,-0.042978156358003616,0.8470614552497864,0.8565040826797485,-0.09458168596029282,0.8122541904449463,0.8563901782035828,-0.11107749491930008,0.7844893932342529,0.8495633006095886,-0.10850952565670013,0.8148468732833862,0.8805522918701172,-0.045901406556367874,0.8302366137504578,0.8914781808853149,-0.09058962017297745,0.8062736988067627,0.8894099593162537,-0.10338415950536728,0.7850742936134338,0.8808577656745911,-0.10083774477243423
61,5,5,R,True,0.7130210995674133,0.8694030046463013,-3.577298411983065e-05,0.7106782793998718,0.8110383152961731,-0.0354006364941597,0.7307275533676147,0.7585365772247314,-0.05343729257583618,0.7523599863052368,0.7207238674163818,-0.06835600733757019,0.7724001407623291,0.6858272552490234,-0.07856445759534836,0.800884485244751,0.7675005793571472,-0.047118060290813446,0.8382043242454529,0.7340964078903198,-0.07301682978868484,0.8653448820114136,0.7151115536689758,-0.09023439884185791,0.8906583189964294,0.7003030180931091,-0.09655071049928665,0.8177564144134521,0.8017734885215759,-0.045402564108371735,0.8686358332633972,0.7770612835884094,-0.07223574817180634,0.9031929969787598,0.7642434239387512,-0.09413208812475204,0.9356404542922974,0.7578880190849304,-0.10476862639188766,0.8174154758453369,0.8365203142166138,-0.0446636937558651,0.8617339134216309,0.8411689400672913,-0.06910593062639236,0.8955236673355103,0.8440932035446167,-0.08264346420764923,0.9272193312644958,0.8438616991043091,-0.0936398059129715,0.8073775172233582,0.8713603615760803,-0.04649585112929344,0.8104764819145203,0.8744553327560425,-0.07544504851102829,0.7853678464889526,0.8766541481018066,-0.08618616312742233,0.7668632864952087,0.8785675764083862,-0.08607356995344162
62,6,6,R,True,0.7056894898414612,0.8591987490653992,-6.0481012042146176e-05,0.7007753849029541,0.7977598905563354,-0.03530137985944748,0.7158643007278442,0.744860053062439,-0.05782797932624817,0.7371212840080261,0.7088471055030823,-0.07920060306787491,0.753013014793396,0.676348865032196,-0.09889478236436844,0.7868886590003967,0.764374852180481,-0.04973205178976059,0.8223130106925964,0.7302685379981995,-0.08125924319028854,0.8477815985679626,0.7135215401649475,-0.10235277563333511,0.8706837892532349,0.700456976890564,-0.11392270773649216,0.8053238987922668,0.7993116974830627,-0.04990575462579727,0.855573296546936,0.776504635810852,-0.07390426844358444,0.8890687227249146,0.7630117535591125,-0.09805593639612198,0.920458972454071,0.7539209723472595,-0.1164034828543663,0.8115484714508057,0.83553546667099,-0.051983196288347244,0.8622851371765137,0.8264463543891907,-0.07582008838653564,0.8955692052841187,0.8194593787193298,-0.09765668958425522,0.9254103899002075,0.8135720491409302,-0.11298388987779617,0.8081497550010681,0.8750724196434021,-0.05655347928404808,0.8502607941627502,0.8891807794570923,-0.07612497359514236,0.8777334094047546,0.8959732055664062,-0.09341243654489517,0.9044438004493713,0.900148868560791,-0.10600066930055618
63,7,7,R,True,0.7019028663635254,0.8707805275917053,-2.614806180645246e-05,0.695926308631897,0.8238503336906433,-0.053044792264699936,0.7192556262016296,0.7737082839012146,-0.08204462379217148,0.7551484704017639,0.7973294854164124,-0.10428514331579208,0.778846025466919,0.8301380276679993,-0.11501600593328476,0.7807944416999817,0.7635255455970764,-0.049809712916612625,0.8111039996147156,0.7296133041381836,-0.08015356957912445,0.8361021876335144,0.7105840444564819,-0.0973176434636116,0.859359622001648,0.6965270638465881,-0.11079991608858109,0.802025556564331,0.7958824038505554,-0.04387805238366127,0.8455578088760376,0.771452784538269,-0.06326828896999359,0.8780502080917358,0.7567185163497925,-0.08496449142694473,0.9067047238349915,0.7470486760139465,-0.09920442849397659,0.809192419052124,0.8305208683013916,-0.04182527959346771,0.8526492118835449,0.8226497173309326,-0.06299414485692978,0.8834940195083618,0.8163939714431763,-0.08743759989738464,0.9111791849136353,0.8105373978614807,-0.1027706116437912,0.8055971264839172,0.8692753911018372,-0.04732198640704155,0.842771589756012,0.8749785423278809,-0.0677325576543808,0.8690685033798218,0.8798767328262329,-0.08497008681297302,0.8949657082557678,0.8833146095275879,-0.09439145773649216
64,6,8,R,False,0.6996712684631348,0.8787814378738403,-2.832033351296559e-05,0.6925845742225647,0.8463257551193237,-0.06184879317879677,0.7060538530349731,0.8033915162086487,-0.09656187891960144,0.7230108976364136,0.7747622132301331,-0.12259688973426819,0.7369569540023804,0.7548922896385193,-0.14412640035152435,0.7548219561576843,0.770517110824585,-0.06935044378042221,0.7677719593048096,0.7522706985473633,-0.11233638972043991,0.7580574750900269,0.7806282043457031,-0.13847187161445618,0.7517423033714294,0.8089590668678284,-0.14941050112247467,0.7823812365531921,0.7833331227302551,-0.053451839834451675,0.8118522763252258,0.7563952803611755,-0.07865846902132034,0.831165075302124,0.7564699649810791,-0.10235369950532913,0.8490398526191711,0.7616741061210632,-0.12141940742731094,0.7992905378341675,0.8077248930931091,-0.044086143374443054,0.8378474712371826,0.78278648853302,-0.06473033130168915,0.8624550104141235,0.7807829976081848,-0.08646214753389359,0.8852574825286865,0.7786613702774048,-0.1026126816868782,0.8053004741668701,0.8421900868415833,-0.03939027339220047,0.8416459560394287,0.8354371190071106,-0.05376936495304108,0.8673989772796631,0.8352090716362,-0.06382124871015549,0.8943999409675598,0.831058919429779,-0.07315472513437271
65,9,9,R,True,0.696922779083252,0.8585990071296692,-4.219646143610589e-05,0.6887069940567017,0.8207836151123047,-0.014500717632472515,0.7076175212860107,0.7678405046463013,-0.017863892018795013,0.7318886518478394,0.7554560899734497,-0.023272337391972542,0.7501853108406067,0.7628334760665894,-0.023243531584739685,0.7528905272483826,0.760812520980835,-0.00043108011595904827,0.7680626511573792,0.7423476576805115,-0.020678479224443436,0.7461184859275818,0.7671968936920166,-0.02919142134487629,0.7300227880477905,0.7874183654785156,-0.030836764723062515,0.7726321220397949,0.7843039631843567,-0.00732916034758091,0.786655068397522,0.7661415338516235,-0.05555496737360954,0.7567195892333984,0.7865844368934631,-0.0673869177699089,0.7356235980987549,0.8024047017097473,-0.05971650779247284,0.7897436022758484,0.8115621209144592,-0.018615061417222023,0.8234691023826599,0.7930088639259338,-0.042214591056108475,0.8303048610687256,0.790015697479248,-0.05087842419743538,0.8413090705871582,0.7840821743011475,-0.051629915833473206,0.8007310032844543,0.8424326181411743,-0.03343157842755318,0.8393613696098328,0.8413603901863098,-0.04014831408858299,0.862909197807312,0.8423759937286377,-0.04385143145918846,0.8891646265983582,0.8394722938537598,-0.04721152037382126
66,10,10,R,True,0.6959529519081116,0.858432412147522,-8.443630940746516e-05,0.6929383873939514,0.8132803440093994,-0.016504064202308655,0.7138156294822693,0.7639572620391846,-0.020580923184752464,0.7387789487838745,0.750242292881012,-0.029386917129158974,0.7578832507133484,0.7529847621917725,-0.03224198892712593,0.7555447220802307,0.7511358857154846,-0.019546693190932274,0.769284188747406,0.7390944361686707,-0.05547577142715454,0.7441069483757019,0.7643020749092102,-0.06656643748283386,0.7223129272460938,0.7832906246185303,-0.060973841696977615,0.7702206969261169,0.7801502346992493,-0.022367702797055244,0.7835451364517212,0.7731435298919678,-0.06679403781890869,0.749506950378418,0.7959818840026855,-0.07764723151922226,0.725077211856842,0.8134841918945312,-0.07576067000627518,0.7822638154029846,0.8133569359779358,-0.030164524912834167,0.8016284108161926,0.8032861351966858,-0.06756719946861267,0.7657557725906372,0.819549024105072,-0.07102672010660172,0.7383923530578613,0.8336382508277893,-0.06480197608470917,0.7938874959945679,0.8474259376525879,-0.04003965109586716,0.8362207412719727,0.8411412835121155,-0.05656785890460014,0.860379159450531,0.8413687944412231,-0.06435071676969528,0.8870192766189575,0.83757483959198,-0.06791580468416214
67,11,11,R,True,0.6984722018241882,0.8651230335235596,-1.3974527973914519e-05,0.6915441155433655,0.8209662437438965,-0.04820774868130684,0.7175341248512268,0.7761309146881104,-0.07321636378765106,0.753534734249115,0.7885645031929016,-0.09294299781322479,0.7768731117248535,0.8132257461547852,-0.1044960469007492,0.7747280597686768,0.7618930339813232,-0.03933529555797577,0.8090372085571289,0.7268134355545044,-0.07488386332988739,0.8329498171806335,0.7063599228858948,-0.09733913093805313,0.8564638495445251,0.6888824105262756,-0.10875305533409119,0.7908230423927307,0.7977842092514038,-0.03772616386413574,0.835915744304657,0.7849660515785217,-0.06872375309467316,0.8726744055747986,0.7795710563659668,-0.09561572968959808,0.9058467745780945,0.7767439484596252,-0.11090267449617386,0.79171222448349,0.8341641426086426,-0.04207528382539749,0.8083959221839905,0.8475307822227478,-0.10103999078273773,0.7699325084686279,0.8560949563980103,-0.12001322209835052,0.7406402826309204,0.857783317565918,-0.11502502113580704,0.7837508916854858,0.8713483214378357,-0.04837161302566528,0.7948975563049316,0.8807458281517029,-0.09681326895952225,0.7667320966720581,0.8822043538093567,-0.10939700901508331,0.7440574765205383,0.8779422044754028,-0.1030011847615242
68,14,12,R,False,0.693115234375,0.8686108589172363,-1.0394347555120476e-05,0.6853251457214355,0.8209353089332581,-0.039930831640958786,0.7117549180984497,0.7712417244911194,-0.05988440662622452,0.7459688782691956,0.793944239616394,-0.07405760139226913,0.7726058959960938,0.8251827955245972,-0.07356563955545425,0.7724561095237732,0.7600477933883667,-0.0320575088262558,0.801683247089386,0.7245001196861267,-0.06705055385828018,0.8267021179199219,0.7043942809104919,-0.08500871062278748,0.8512405753135681,0.6896560192108154,-0.09271080791950226,0.792877197265625,0.7923139333724976,-0.03201846405863762,0.8345968127250671,0.7667725682258606,-0.05612625554203987,0.8669289350509644,0.7498027086257935,-0.07484377920627594,0.8959174156188965,0.7391130924224854,-0.08056307584047318,0.7947337031364441,0.8266769051551819,-0.03475858271121979,0.8363813161849976,0.8301008939743042,-0.061285074800252914,0.8656821846961975,0.8319268822669983,-0.07932111620903015,0.8939564228057861,0.831222653388977,-0.08681167662143707,0.7836240530014038,0.8619127869606018,-0.04333198815584183,0.7904903292655945,0.8595193028450012,-0.0803772583603859,0.7666037678718567,0.860449492931366,-0.09746739268302917,0.7465724945068359,0.8628695607185364,-0.09821290522813797
69,13,13,R,True,0.6771343946456909,0.8736939430236816,-3.664434188976884e-05,0.6695437431335449,0.8336256742477417,-0.04283621162176132,0.6882367730140686,0.7942611575126648,-0.0816882774233818,0.7140156626701355,0.8071308135986328,-0.11557209491729736,0.7445407509803772,0.8246166110038757,-0.1442420929670334,0.7533622980117798,0.7688393592834473,-0.05131595581769943,0.788568377494812,0.7513164281845093,-0.09775928407907486,0.8120299577713013,0.7477027773857117,-0.12663811445236206,0.8360364437103271,0.7492305040359497,-0.14429816603660583,0.7733074426651001,0.8001734614372253,-0.05086903274059296,0.7674509882926941,0.8234829306602478,-0.10621236264705658,0.7301806807518005,0.8321071863174438,-0.11944134533405304,0.7206869721412659,0.8226367831230164,-0.11577923595905304,0.7792487740516663,0.834653377532959,-0.056337516754865646,0.7657456994056702,0.8629922866821289,-0.10027740150690079,0.7317827939987183,0.8614955544471741,-0.1000068262219429,0.727264404296875,0.8478477597236633,-0.08999220281839371,0.7770898342132568,0.8661224842071533,-0.06857936829328537,0.7638893723487854,0.8920601010322571,-0.09374414384365082,0.7353496551513672,0.887300968170166,-0.09517207741737366,0.731290876865387,0.873123288154602,-0.08745274692773819
